Starting time: Thu Aug 22 19:44:39 CEST 2024
no change     /proj/gaia/RayDT/mamba_ray/condabin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda-env
no change     /proj/gaia/RayDT/mamba_ray/bin/activate
no change     /proj/gaia/RayDT/mamba_ray/bin/deactivate
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.sh
no change     /proj/gaia/RayDT/mamba_ray/etc/fish/conf.d/conda.fish
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/Conda.psm1
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/conda-hook.ps1
no change     /proj/gaia/RayDT/mamba_ray/lib/python3.10/site-packages/xontrib/conda.xsh
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.csh
no change     /home/x_yifji/.bashrc
No action taken.
config =  {'env_index': 4, 'add_surface_index': False, 'eval_from': None, 'test_seed': 42, 'test_data': 'test', 'Tx_id': 0, 'allTx': True, 'Rx_id': None, 'Rx1_id': None, 'Rx2_id': None, 'debug_path_flag': False, 'path_id': 6, 'add_noise': False, 'optim_load': False, 'small_batch': False, 'big_batch': False, 'debug': False, 'produce_fig': False, 'wandb': True, 'replot_baseline_only': False, 'Ofunc': False, 'noise_sample': 20, 'path': None, 'data_postfix': '', 'data_prefix': 'allTx', 'gen_func': <function gen_data_sample_across_rx at 0x15136b3dcd30>}
========== Training config ==========
Found matching repo for training dataset: allTx_HFds__noise_20__20240821_021540_env_index_4
========== loading Data from /proj/gaia/RayDT/dataset/processed_data/trainwoAug/all_Tx_data/allTx_HFds__noise_20__20240821_021540_env_index_4 ==========
========== Training Data is loaded ==========
========== Model is initialized ==========
{'loss': -0.2334, 'grad_norm': 2.527100086212158, 'learning_rate': 1.86046511627907e-06, 'epoch': 0.93}
{'loss': -3.5176, 'grad_norm': 20.18120002746582, 'learning_rate': 6.89405684754522e-05, 'epoch': 189.77}
{'loss': -3.5048, 'grad_norm': 46.763694763183594, 'learning_rate': 6.873385012919898e-05, 'epoch': 190.7}
{'loss': -3.5057, 'grad_norm': 31.223968505859375, 'learning_rate': 6.852713178294574e-05, 'epoch': 191.63}
{'loss': -3.514, 'grad_norm': 44.789031982421875, 'learning_rate': 6.832041343669251e-05, 'epoch': 192.56}
{'loss': -3.5102, 'grad_norm': 30.124595642089844, 'learning_rate': 6.811369509043928e-05, 'epoch': 193.49}
{'loss': -3.5272, 'grad_norm': 33.69645690917969, 'learning_rate': 6.790697674418604e-05, 'epoch': 194.42}
{'loss': -3.526, 'grad_norm': 36.34693908691406, 'learning_rate': 6.770025839793283e-05, 'epoch': 195.35}
{'loss': -3.5116, 'grad_norm': 51.862213134765625, 'learning_rate': 6.749354005167959e-05, 'epoch': 196.28}
{'loss': -3.5193, 'grad_norm': 31.289037704467773, 'learning_rate': 6.728682170542636e-05, 'epoch': 197.21}
{'loss': -3.5339, 'grad_norm': 39.621826171875, 'learning_rate': 6.708010335917312e-05, 'epoch': 198.14}
{'loss': -3.5307, 'grad_norm': 28.555540084838867, 'learning_rate': 6.68733850129199e-05, 'epoch': 199.07}
{'loss': -3.5303, 'grad_norm': 30.11222267150879, 'learning_rate': 6.666666666666667e-05, 'epoch': 200.0}
{'loss': -3.5354, 'grad_norm': 33.6422119140625, 'learning_rate': 6.645994832041343e-05, 'epoch': 200.93}
{'loss': -3.538, 'grad_norm': 33.5943717956543, 'learning_rate': 6.625322997416022e-05, 'epoch': 201.86}
{'loss': -3.5409, 'grad_norm': 31.89520263671875, 'learning_rate': 6.604651162790698e-05, 'epoch': 202.79}
{'loss': -3.5472, 'grad_norm': 27.228248596191406, 'learning_rate': 6.583979328165375e-05, 'epoch': 203.72}
{'loss': -3.543, 'grad_norm': 33.845680236816406, 'learning_rate': 6.563307493540052e-05, 'epoch': 204.65}
{'loss': -3.5448, 'grad_norm': 39.2083740234375, 'learning_rate': 6.542635658914728e-05, 'epoch': 205.58}
{'loss': -3.5513, 'grad_norm': 30.202850341796875, 'learning_rate': 6.521963824289406e-05, 'epoch': 206.51}
{'loss': -3.5477, 'grad_norm': 30.267457962036133, 'learning_rate': 6.501291989664083e-05, 'epoch': 207.44}
{'loss': -3.548, 'grad_norm': 30.94658088684082, 'learning_rate': 6.48062015503876e-05, 'epoch': 208.37}
{'loss': -3.5502, 'grad_norm': 37.525028228759766, 'learning_rate': 6.459948320413438e-05, 'epoch': 209.3}
{'loss': -3.5619, 'grad_norm': 19.306625366210938, 'learning_rate': 6.439276485788113e-05, 'epoch': 210.23}
{'loss': -3.5582, 'grad_norm': 21.66968536376953, 'learning_rate': 6.418604651162791e-05, 'epoch': 211.16}
{'loss': -3.5601, 'grad_norm': 34.9827995300293, 'learning_rate': 6.397932816537468e-05, 'epoch': 212.09}
{'loss': -3.5644, 'grad_norm': 31.942121505737305, 'learning_rate': 6.377260981912145e-05, 'epoch': 213.02}
{'loss': -3.5591, 'grad_norm': 27.911211013793945, 'learning_rate': 6.356589147286823e-05, 'epoch': 213.95}
{'loss': -3.5687, 'grad_norm': 24.98735809326172, 'learning_rate': 6.335917312661499e-05, 'epoch': 214.88}
{'loss': -3.5681, 'grad_norm': 26.013256072998047, 'learning_rate': 6.315245478036176e-05, 'epoch': 215.81}
{'loss': -3.5721, 'grad_norm': 36.423980712890625, 'learning_rate': 6.294573643410852e-05, 'epoch': 216.74}
{'loss': -3.571, 'grad_norm': 39.38362503051758, 'learning_rate': 6.27390180878553e-05, 'epoch': 217.67}
{'loss': -3.5694, 'grad_norm': 38.204166412353516, 'learning_rate': 6.253229974160208e-05, 'epoch': 218.6}
{'loss': -3.5766, 'grad_norm': 41.570858001708984, 'learning_rate': 6.232558139534884e-05, 'epoch': 219.53}
{'loss': -3.5746, 'grad_norm': 34.691654205322266, 'learning_rate': 6.211886304909561e-05, 'epoch': 220.47}
{'loss': -3.5824, 'grad_norm': 28.52975082397461, 'learning_rate': 6.191214470284237e-05, 'epoch': 221.4}
{'loss': -3.58, 'grad_norm': 41.894622802734375, 'learning_rate': 6.170542635658915e-05, 'epoch': 222.33}
{'loss': -3.5751, 'grad_norm': 30.12038230895996, 'learning_rate': 6.149870801033592e-05, 'epoch': 223.26}
{'loss': -3.5746, 'grad_norm': 27.32863426208496, 'learning_rate': 6.129198966408269e-05, 'epoch': 224.19}
{'loss': -3.5882, 'grad_norm': 32.47770309448242, 'learning_rate': 6.108527131782947e-05, 'epoch': 225.12}
{'loss': -3.5845, 'grad_norm': 38.260231018066406, 'learning_rate': 6.087855297157623e-05, 'epoch': 226.05}
{'loss': -3.5858, 'grad_norm': 24.5738468170166, 'learning_rate': 6.0671834625323e-05, 'epoch': 226.98}
{'loss': -3.596, 'grad_norm': 33.47768783569336, 'learning_rate': 6.0465116279069765e-05, 'epoch': 227.91}
{'loss': -3.5958, 'grad_norm': 31.331090927124023, 'learning_rate': 6.025839793281653e-05, 'epoch': 228.84}
{'loss': -3.5974, 'grad_norm': 32.952301025390625, 'learning_rate': 6.005167958656331e-05, 'epoch': 229.77}
{'loss': -3.5978, 'grad_norm': 47.13462448120117, 'learning_rate': 5.9844961240310085e-05, 'epoch': 230.7}
{'loss': -3.5865, 'grad_norm': 42.68667221069336, 'learning_rate': 5.963824289405685e-05, 'epoch': 231.63}
{'loss': -3.6012, 'grad_norm': 23.446374893188477, 'learning_rate': 5.943152454780362e-05, 'epoch': 232.56}
{'loss': -3.5978, 'grad_norm': 27.091018676757812, 'learning_rate': 5.9224806201550384e-05, 'epoch': 233.49}
{'loss': -3.5666, 'grad_norm': 40.97808837890625, 'learning_rate': 5.901808785529716e-05, 'epoch': 234.42}
{'loss': -3.6038, 'grad_norm': 22.00347328186035, 'learning_rate': 5.881136950904394e-05, 'epoch': 235.35}
{'loss': -3.6073, 'grad_norm': 29.50978660583496, 'learning_rate': 5.8604651162790704e-05, 'epoch': 236.28}
{'loss': -3.6071, 'grad_norm': 36.916561126708984, 'learning_rate': 5.839793281653747e-05, 'epoch': 237.21}
{'loss': -3.609, 'grad_norm': 34.21440124511719, 'learning_rate': 5.819121447028424e-05, 'epoch': 238.14}
{'loss': -3.6129, 'grad_norm': 52.39397430419922, 'learning_rate': 5.798449612403101e-05, 'epoch': 239.07}
{'loss': -3.6084, 'grad_norm': 24.031707763671875, 'learning_rate': 5.7777777777777776e-05, 'epoch': 240.0}
{'loss': -3.6112, 'grad_norm': 36.762664794921875, 'learning_rate': 5.7571059431524556e-05, 'epoch': 240.93}
{'loss': -3.6125, 'grad_norm': 40.797855377197266, 'learning_rate': 5.736434108527132e-05, 'epoch': 241.86}
{'loss': -3.6169, 'grad_norm': 33.10602951049805, 'learning_rate': 5.715762273901809e-05, 'epoch': 242.79}
{'loss': -3.6196, 'grad_norm': 34.014034271240234, 'learning_rate': 5.6950904392764856e-05, 'epoch': 243.72}
{'loss': -3.6226, 'grad_norm': 26.865901947021484, 'learning_rate': 5.674418604651163e-05, 'epoch': 244.65}
{'loss': -3.6152, 'grad_norm': 44.196617126464844, 'learning_rate': 5.6537467700258396e-05, 'epoch': 245.58}
{'loss': -3.6213, 'grad_norm': 50.39295196533203, 'learning_rate': 5.6330749354005176e-05, 'epoch': 246.51}
{'loss': -3.5923, 'grad_norm': 39.70514678955078, 'learning_rate': 5.612403100775194e-05, 'epoch': 247.44}
{'loss': -3.6195, 'grad_norm': 41.73991775512695, 'learning_rate': 5.591731266149871e-05, 'epoch': 248.37}
{'loss': -3.618, 'grad_norm': 47.310482025146484, 'learning_rate': 5.571059431524548e-05, 'epoch': 249.3}
{'loss': -3.6246, 'grad_norm': 30.91322898864746, 'learning_rate': 5.550387596899225e-05, 'epoch': 250.23}
{'loss': -3.6269, 'grad_norm': 33.74201202392578, 'learning_rate': 5.5297157622739015e-05, 'epoch': 251.16}
{'loss': -3.6355, 'grad_norm': 41.161136627197266, 'learning_rate': 5.5090439276485795e-05, 'epoch': 252.09}
{'loss': -3.6354, 'grad_norm': 40.55200958251953, 'learning_rate': 5.488372093023256e-05, 'epoch': 253.02}
{'loss': -3.6349, 'grad_norm': 41.52336120605469, 'learning_rate': 5.4677002583979334e-05, 'epoch': 253.95}
{'loss': -3.6393, 'grad_norm': 30.99575424194336, 'learning_rate': 5.44702842377261e-05, 'epoch': 254.88}
{'loss': -3.6388, 'grad_norm': 40.47526550292969, 'learning_rate': 5.426356589147287e-05, 'epoch': 255.81}
{'loss': -3.6395, 'grad_norm': 42.028072357177734, 'learning_rate': 5.4056847545219634e-05, 'epoch': 256.74}
{'loss': -3.6424, 'grad_norm': 38.58518981933594, 'learning_rate': 5.3850129198966414e-05, 'epoch': 257.67}
{'loss': -3.6437, 'grad_norm': 37.11117935180664, 'learning_rate': 5.364341085271318e-05, 'epoch': 258.6}
{'loss': -3.6426, 'grad_norm': 32.29949188232422, 'learning_rate': 5.343669250645995e-05, 'epoch': 259.53}
{'loss': -3.6465, 'grad_norm': 42.48687744140625, 'learning_rate': 5.322997416020672e-05, 'epoch': 260.47}
{'loss': -3.647, 'grad_norm': 33.40939712524414, 'learning_rate': 5.3023255813953486e-05, 'epoch': 261.4}
{'loss': -3.6399, 'grad_norm': 28.593128204345703, 'learning_rate': 5.281653746770025e-05, 'epoch': 262.33}
{'loss': -3.6462, 'grad_norm': 59.898681640625, 'learning_rate': 5.260981912144703e-05, 'epoch': 263.26}
{'loss': -3.6465, 'grad_norm': 35.51715087890625, 'learning_rate': 5.2403100775193806e-05, 'epoch': 264.19}
{'loss': -3.6503, 'grad_norm': 29.327089309692383, 'learning_rate': 5.219638242894057e-05, 'epoch': 265.12}
{'loss': -3.654, 'grad_norm': 32.47588348388672, 'learning_rate': 5.198966408268734e-05, 'epoch': 266.05}
{'loss': -3.6533, 'grad_norm': 40.17241287231445, 'learning_rate': 5.1782945736434105e-05, 'epoch': 266.98}
{'loss': -3.6585, 'grad_norm': 34.64257049560547, 'learning_rate': 5.157622739018088e-05, 'epoch': 267.91}
{'loss': -3.6555, 'grad_norm': 34.34764099121094, 'learning_rate': 5.136950904392765e-05, 'epoch': 268.84}
{'loss': -3.6516, 'grad_norm': 39.581886291503906, 'learning_rate': 5.1162790697674425e-05, 'epoch': 269.77}
{'loss': -3.66, 'grad_norm': 37.710872650146484, 'learning_rate': 5.095607235142119e-05, 'epoch': 270.7}
{'loss': -3.6633, 'grad_norm': 32.850379943847656, 'learning_rate': 5.074935400516796e-05, 'epoch': 271.63}
{'loss': -3.6559, 'grad_norm': 45.82966232299805, 'learning_rate': 5.0542635658914724e-05, 'epoch': 272.56}
{'loss': -3.6619, 'grad_norm': 22.22389793395996, 'learning_rate': 5.03359173126615e-05, 'epoch': 273.49}
{'loss': -3.6634, 'grad_norm': 30.50278663635254, 'learning_rate': 5.012919896640828e-05, 'epoch': 274.42}
{'loss': -3.6669, 'grad_norm': 34.057132720947266, 'learning_rate': 4.9922480620155044e-05, 'epoch': 275.35}
{'loss': -3.67, 'grad_norm': 26.843324661254883, 'learning_rate': 4.971576227390181e-05, 'epoch': 276.28}
{'loss': -3.6654, 'grad_norm': 37.52546691894531, 'learning_rate': 4.950904392764858e-05, 'epoch': 277.21}
{'loss': -3.6648, 'grad_norm': 49.133243560791016, 'learning_rate': 4.930232558139535e-05, 'epoch': 278.14}
{'loss': -3.6716, 'grad_norm': 23.660873413085938, 'learning_rate': 4.9095607235142123e-05, 'epoch': 279.07}
{'loss': -3.6677, 'grad_norm': 40.96457290649414, 'learning_rate': 4.888888888888889e-05, 'epoch': 280.0}
{'loss': -3.6597, 'grad_norm': 61.19463348388672, 'learning_rate': 4.868217054263566e-05, 'epoch': 280.93}
{'loss': -3.6742, 'grad_norm': 47.12730407714844, 'learning_rate': 4.847545219638243e-05, 'epoch': 281.86}
{'loss': -3.6789, 'grad_norm': 32.11626434326172, 'learning_rate': 4.82687338501292e-05, 'epoch': 282.79}
{'loss': -3.6814, 'grad_norm': 44.81230163574219, 'learning_rate': 4.8062015503875976e-05, 'epoch': 283.72}
{'loss': -3.6826, 'grad_norm': 34.444000244140625, 'learning_rate': 4.785529715762274e-05, 'epoch': 284.65}
{'loss': -3.6831, 'grad_norm': 31.890766143798828, 'learning_rate': 4.764857881136951e-05, 'epoch': 285.58}
{'loss': -3.6838, 'grad_norm': 35.709102630615234, 'learning_rate': 4.744186046511628e-05, 'epoch': 286.51}
{'loss': -3.6872, 'grad_norm': 39.33464050292969, 'learning_rate': 4.723514211886305e-05, 'epoch': 287.44}
{'loss': -3.6885, 'grad_norm': 34.81040954589844, 'learning_rate': 4.702842377260982e-05, 'epoch': 288.37}
{'loss': -3.6881, 'grad_norm': 24.758792877197266, 'learning_rate': 4.6821705426356595e-05, 'epoch': 289.3}
{'loss': -3.6844, 'grad_norm': 38.97760772705078, 'learning_rate': 4.661498708010336e-05, 'epoch': 290.23}
{'loss': -3.6894, 'grad_norm': 38.152122497558594, 'learning_rate': 4.640826873385013e-05, 'epoch': 291.16}
{'loss': -3.688, 'grad_norm': 43.68083572387695, 'learning_rate': 4.62015503875969e-05, 'epoch': 292.09}
{'loss': -3.6858, 'grad_norm': 25.901912689208984, 'learning_rate': 4.5994832041343674e-05, 'epoch': 293.02}
{'loss': -3.6895, 'grad_norm': 33.57887268066406, 'learning_rate': 4.578811369509044e-05, 'epoch': 293.95}
{'loss': -3.6891, 'grad_norm': 37.19266128540039, 'learning_rate': 4.5581395348837214e-05, 'epoch': 294.88}
{'loss': -3.69, 'grad_norm': 41.765079498291016, 'learning_rate': 4.537467700258398e-05, 'epoch': 295.81}
{'loss': -3.6894, 'grad_norm': 33.42832565307617, 'learning_rate': 4.516795865633075e-05, 'epoch': 296.74}
{'loss': -3.6853, 'grad_norm': 39.09125518798828, 'learning_rate': 4.496124031007753e-05, 'epoch': 297.67}
{'loss': -3.6978, 'grad_norm': 24.64922523498535, 'learning_rate': 4.4754521963824294e-05, 'epoch': 298.6}
{'loss': -3.6968, 'grad_norm': 39.0788459777832, 'learning_rate': 4.454780361757106e-05, 'epoch': 299.53}
{'loss': -3.6944, 'grad_norm': 40.036712646484375, 'learning_rate': 4.434108527131783e-05, 'epoch': 300.47}
{'loss': -3.7029, 'grad_norm': 33.64656448364258, 'learning_rate': 4.41343669250646e-05, 'epoch': 301.4}
{'loss': -3.7035, 'grad_norm': 41.857791900634766, 'learning_rate': 4.392764857881137e-05, 'epoch': 302.33}
{'loss': -3.7041, 'grad_norm': 39.70425033569336, 'learning_rate': 4.3720930232558146e-05, 'epoch': 303.26}
{'loss': -3.7065, 'grad_norm': 39.529937744140625, 'learning_rate': 4.351421188630491e-05, 'epoch': 304.19}
{'loss': -3.7076, 'grad_norm': 39.90022277832031, 'learning_rate': 4.330749354005168e-05, 'epoch': 305.12}
{'loss': -3.7075, 'grad_norm': 35.73676300048828, 'learning_rate': 4.310077519379845e-05, 'epoch': 306.05}
{'loss': -3.7077, 'grad_norm': 40.927913665771484, 'learning_rate': 4.289405684754522e-05, 'epoch': 306.98}
{'loss': -3.7045, 'grad_norm': 39.022361755371094, 'learning_rate': 4.268733850129199e-05, 'epoch': 307.91}
{'loss': -3.7054, 'grad_norm': 38.69823455810547, 'learning_rate': 4.2480620155038765e-05, 'epoch': 308.84}
{'loss': -3.7024, 'grad_norm': 32.1822624206543, 'learning_rate': 4.227390180878553e-05, 'epoch': 309.77}
{'loss': -3.7024, 'grad_norm': 36.14922332763672, 'learning_rate': 4.20671834625323e-05, 'epoch': 310.7}
{'loss': -3.7112, 'grad_norm': 30.901636123657227, 'learning_rate': 4.186046511627907e-05, 'epoch': 311.63}
{'loss': -3.7137, 'grad_norm': 26.937213897705078, 'learning_rate': 4.1653746770025845e-05, 'epoch': 312.56}
{'loss': -3.7019, 'grad_norm': 26.56509780883789, 'learning_rate': 4.144702842377261e-05, 'epoch': 313.49}
{'loss': -3.713, 'grad_norm': 41.67864227294922, 'learning_rate': 4.1240310077519384e-05, 'epoch': 314.42}
{'loss': -3.7166, 'grad_norm': 34.88042068481445, 'learning_rate': 4.103359173126615e-05, 'epoch': 315.35}
{'loss': -3.7198, 'grad_norm': 35.78154373168945, 'learning_rate': 4.082687338501292e-05, 'epoch': 316.28}
{'loss': -3.7192, 'grad_norm': 44.36590576171875, 'learning_rate': 4.06201550387597e-05, 'epoch': 317.21}
{'loss': -3.7153, 'grad_norm': 46.961544036865234, 'learning_rate': 4.0413436692506464e-05, 'epoch': 318.14}
{'loss': -3.722, 'grad_norm': 35.180580139160156, 'learning_rate': 4.020671834625323e-05, 'epoch': 319.07}
{'loss': -3.7239, 'grad_norm': 24.003385543823242, 'learning_rate': 4e-05, 'epoch': 320.0}
{'loss': -3.7208, 'grad_norm': 33.877445220947266, 'learning_rate': 3.979328165374677e-05, 'epoch': 320.93}
{'loss': -3.7189, 'grad_norm': 24.483196258544922, 'learning_rate': 3.958656330749354e-05, 'epoch': 321.86}
{'loss': -3.7249, 'grad_norm': 33.97868347167969, 'learning_rate': 3.9379844961240316e-05, 'epoch': 322.79}
{'loss': -3.7272, 'grad_norm': 39.56695556640625, 'learning_rate': 3.917312661498708e-05, 'epoch': 323.72}
{'loss': -3.7199, 'grad_norm': 46.4891357421875, 'learning_rate': 3.896640826873385e-05, 'epoch': 324.65}
{'loss': -3.7257, 'grad_norm': 46.90126419067383, 'learning_rate': 3.875968992248062e-05, 'epoch': 325.58}
{'loss': -3.7298, 'grad_norm': 31.5159854888916, 'learning_rate': 3.8552971576227396e-05, 'epoch': 326.51}
{'loss': -3.7329, 'grad_norm': 37.181575775146484, 'learning_rate': 3.834625322997416e-05, 'epoch': 327.44}
{'loss': -3.7295, 'grad_norm': 47.57986831665039, 'learning_rate': 3.8139534883720935e-05, 'epoch': 328.37}
{'loss': -3.7337, 'grad_norm': 40.23777389526367, 'learning_rate': 3.79328165374677e-05, 'epoch': 329.3}
{'loss': -3.7311, 'grad_norm': 49.589359283447266, 'learning_rate': 3.772609819121447e-05, 'epoch': 330.23}
{'loss': -3.7326, 'grad_norm': 36.68433380126953, 'learning_rate': 3.751937984496124e-05, 'epoch': 331.16}
{'loss': -3.7339, 'grad_norm': 39.81974411010742, 'learning_rate': 3.7312661498708015e-05, 'epoch': 332.09}
{'loss': -3.7334, 'grad_norm': 27.18638801574707, 'learning_rate': 3.710594315245478e-05, 'epoch': 333.02}
{'loss': -3.7347, 'grad_norm': 38.770145416259766, 'learning_rate': 3.6899224806201554e-05, 'epoch': 333.95}
{'loss': -3.7361, 'grad_norm': 49.8023567199707, 'learning_rate': 3.669250645994832e-05, 'epoch': 334.88}
{'loss': -3.7373, 'grad_norm': 37.67136001586914, 'learning_rate': 3.6485788113695094e-05, 'epoch': 335.81}
{'loss': -3.7401, 'grad_norm': 42.97547149658203, 'learning_rate': 3.627906976744187e-05, 'epoch': 336.74}
{'loss': -3.7381, 'grad_norm': 48.08269119262695, 'learning_rate': 3.6072351421188634e-05, 'epoch': 337.67}
{'loss': -3.7347, 'grad_norm': 53.151145935058594, 'learning_rate': 3.58656330749354e-05, 'epoch': 338.6}
{'loss': -3.7393, 'grad_norm': 36.28129959106445, 'learning_rate': 3.565891472868217e-05, 'epoch': 339.53}
{'loss': -3.7445, 'grad_norm': 37.64872360229492, 'learning_rate': 3.545219638242894e-05, 'epoch': 340.47}
{'loss': -3.7481, 'grad_norm': 29.781614303588867, 'learning_rate': 3.524547803617571e-05, 'epoch': 341.4}
{'loss': -3.7387, 'grad_norm': 41.50180435180664, 'learning_rate': 3.5038759689922486e-05, 'epoch': 342.33}
{'loss': -3.74, 'grad_norm': 39.22590637207031, 'learning_rate': 3.483204134366925e-05, 'epoch': 343.26}
{'loss': -3.7437, 'grad_norm': 30.55597496032715, 'learning_rate': 3.462532299741602e-05, 'epoch': 344.19}
{'loss': -3.7434, 'grad_norm': 40.98249816894531, 'learning_rate': 3.441860465116279e-05, 'epoch': 345.12}
{'loss': -3.7495, 'grad_norm': 32.184383392333984, 'learning_rate': 3.4211886304909566e-05, 'epoch': 346.05}
{'loss': -3.7474, 'grad_norm': 54.91596984863281, 'learning_rate': 3.400516795865633e-05, 'epoch': 346.98}
{'loss': -3.75, 'grad_norm': 51.75841522216797, 'learning_rate': 3.3798449612403105e-05, 'epoch': 347.91}
{'loss': -3.752, 'grad_norm': 52.42073059082031, 'learning_rate': 3.359173126614987e-05, 'epoch': 348.84}
{'loss': -3.752, 'grad_norm': 32.506107330322266, 'learning_rate': 3.338501291989664e-05, 'epoch': 349.77}
{'loss': -3.753, 'grad_norm': 30.075939178466797, 'learning_rate': 3.317829457364341e-05, 'epoch': 350.7}
{'loss': -3.7559, 'grad_norm': 21.935222625732422, 'learning_rate': 3.2971576227390185e-05, 'epoch': 351.63}
{'loss': -3.7572, 'grad_norm': 41.50350570678711, 'learning_rate': 3.276485788113695e-05, 'epoch': 352.56}
{'loss': -3.7494, 'grad_norm': 41.84541320800781, 'learning_rate': 3.2558139534883724e-05, 'epoch': 353.49}
{'loss': -3.7525, 'grad_norm': 35.33768081665039, 'learning_rate': 3.235142118863049e-05, 'epoch': 354.42}
{'loss': -3.753, 'grad_norm': 42.36656951904297, 'learning_rate': 3.2144702842377264e-05, 'epoch': 355.35}
{'loss': -3.7552, 'grad_norm': 29.340290069580078, 'learning_rate': 3.193798449612404e-05, 'epoch': 356.28}
{'loss': -3.7597, 'grad_norm': 34.2900390625, 'learning_rate': 3.1731266149870804e-05, 'epoch': 357.21}
{'loss': -3.7591, 'grad_norm': 38.61965560913086, 'learning_rate': 3.152454780361757e-05, 'epoch': 358.14}
{'loss': -3.7498, 'grad_norm': 70.86676788330078, 'learning_rate': 3.1317829457364343e-05, 'epoch': 359.07}
{'loss': -3.7522, 'grad_norm': 42.687007904052734, 'learning_rate': 3.111111111111111e-05, 'epoch': 360.0}
{'loss': -3.7628, 'grad_norm': 35.89867401123047, 'learning_rate': 3.090439276485788e-05, 'epoch': 360.93}
{'loss': -3.7638, 'grad_norm': 28.563610076904297, 'learning_rate': 3.0697674418604656e-05, 'epoch': 361.86}
{'loss': -3.7654, 'grad_norm': 31.746305465698242, 'learning_rate': 3.0490956072351423e-05, 'epoch': 362.79}
{'loss': -3.766, 'grad_norm': 31.291479110717773, 'learning_rate': 3.0284237726098193e-05, 'epoch': 363.72}
{'loss': -3.7633, 'grad_norm': 41.72565460205078, 'learning_rate': 3.0077519379844966e-05, 'epoch': 364.65}
{'loss': -3.7662, 'grad_norm': 24.32964324951172, 'learning_rate': 2.9870801033591732e-05, 'epoch': 365.58}
{'loss': -3.7654, 'grad_norm': 30.4226016998291, 'learning_rate': 2.9664082687338502e-05, 'epoch': 366.51}
{'loss': -3.7695, 'grad_norm': 32.52900695800781, 'learning_rate': 2.9457364341085275e-05, 'epoch': 367.44}
{'loss': -3.77, 'grad_norm': 36.32009506225586, 'learning_rate': 2.9250645994832042e-05, 'epoch': 368.37}
{'loss': -3.7692, 'grad_norm': 38.83407211303711, 'learning_rate': 2.9043927648578812e-05, 'epoch': 369.3}
{'loss': -3.7718, 'grad_norm': 19.7816219329834, 'learning_rate': 2.8837209302325585e-05, 'epoch': 370.23}
{'loss': -3.7688, 'grad_norm': 39.115753173828125, 'learning_rate': 2.8630490956072355e-05, 'epoch': 371.16}
{'loss': -3.7676, 'grad_norm': 24.881425857543945, 'learning_rate': 2.842377260981912e-05, 'epoch': 372.09}
{'loss': -3.7718, 'grad_norm': 29.46307373046875, 'learning_rate': 2.8217054263565894e-05, 'epoch': 373.02}
{'loss': -3.7739, 'grad_norm': 37.58283233642578, 'learning_rate': 2.8010335917312664e-05, 'epoch': 373.95}
{'loss': -3.7737, 'grad_norm': 33.18693923950195, 'learning_rate': 2.780361757105943e-05, 'epoch': 374.88}
{'loss': -3.7746, 'grad_norm': 38.262168884277344, 'learning_rate': 2.7596899224806204e-05, 'epoch': 375.81}
{'loss': -3.7738, 'grad_norm': 38.55701446533203, 'learning_rate': 2.7390180878552974e-05, 'epoch': 376.74}
{'loss': -3.773, 'grad_norm': 28.8265380859375, 'learning_rate': 2.718346253229974e-05, 'epoch': 377.67}
{'loss': -3.776, 'grad_norm': 16.63361930847168, 'learning_rate': 2.6976744186046517e-05, 'epoch': 378.6}
{'loss': -3.7747, 'grad_norm': 44.736961364746094, 'learning_rate': 2.6770025839793283e-05, 'epoch': 379.53}
{'loss': -3.7789, 'grad_norm': 25.219125747680664, 'learning_rate': 2.6563307493540053e-05, 'epoch': 380.47}
{'loss': -3.7808, 'grad_norm': 38.158138275146484, 'learning_rate': 2.6356589147286826e-05, 'epoch': 381.4}
{'loss': -3.7781, 'grad_norm': 22.91813087463379, 'learning_rate': 2.6149870801033593e-05, 'epoch': 382.33}
{'loss': -3.7788, 'grad_norm': 27.419475555419922, 'learning_rate': 2.5943152454780363e-05, 'epoch': 383.26}
{'loss': -3.7793, 'grad_norm': 37.442630767822266, 'learning_rate': 2.5736434108527136e-05, 'epoch': 384.19}
{'loss': -3.7816, 'grad_norm': 34.20856857299805, 'learning_rate': 2.5529715762273902e-05, 'epoch': 385.12}
{'loss': -3.785, 'grad_norm': 38.77537155151367, 'learning_rate': 2.5322997416020672e-05, 'epoch': 386.05}
{'loss': -3.7858, 'grad_norm': 24.59943389892578, 'learning_rate': 2.5116279069767445e-05, 'epoch': 386.98}
{'loss': -3.786, 'grad_norm': 32.2237663269043, 'learning_rate': 2.4909560723514215e-05, 'epoch': 387.91}
{'loss': -3.7869, 'grad_norm': 24.385433197021484, 'learning_rate': 2.4702842377260982e-05, 'epoch': 388.84}
{'loss': -3.788, 'grad_norm': 26.382705688476562, 'learning_rate': 2.449612403100775e-05, 'epoch': 389.77}
{'loss': -3.7842, 'grad_norm': 26.90557098388672, 'learning_rate': 2.4289405684754525e-05, 'epoch': 390.7}
